"FREQ";"Y";"r xyce/V(VIN)";"i xyce/V(VIN)"
2e+11;0.00294171;-7.37801e-05;-0.00083298
2.5e+11;0.00294171;-0.000290585;6.341e-05
-2.5e+11;0.00296131;-0.000265476;-3.92598e-05
-2e+11;0.00296131;-7.13635e-05;0.000831166
-1.5e+11;0.00296131;0.00152868;0.00146068
-1e+11;0.00296131;0.000756488;-0.00540611
-5e+10;0.00296131;0.013011;0.113981
0;0.00296131;1.47035;0
5e+10;0.00296131;0.013011;-0.113981
1e+11;0.00296131;0.000756488;0.00540611
1.5e+11;0.00296131;0.00152868;-0.00146068
2e+11;0.00296131;-7.13635e-05;-0.000831166
2.5e+11;0.00296131;-0.000265476;3.92598e-05
-2.5e+11;0.00298091;-0.000237959;-1.32607e-05
-2e+11;0.00298091;-6.85805e-05;0.000826894
-1.5e+11;0.00298091;0.00154649;0.00150621
-1e+11;0.00298091;0.000840607;-0.00549467
-5e+10;0.00298091;0.0129299;0.114925
0;0.00298091;1.47196;0
5e+10;0.00298091;0.0129299;-0.114925
1e+11;0.00298091;0.000840607;0.00549467
1.5e+11;0.00298091;0.00154649;-0.00150621
2e+11;0.00298091;-6.85805e-05;-0.000826894
2.5e+11;0.00298091;-0.000237959;1.32607e-05
-2.5e+11;0.0030005;-0.0002083;1.43533e-05
-2e+11;0.0030005;-6.54942e-05;0.000820369
-1.5e+11;0.0030005;0.00156251;0.0015519
-1e+11;0.0030005;0.000925957;-0.00558259
-5e+10;0.0030005;0.0128452;0.115871
0;0.0030005;1.47328;0
5e+10;0.0030005;0.0128452;-0.115871
1e+11;0.0030005;0.000925957;0.00558259
1.5e+11;0.0030005;0.00156251;-0.0015519
2e+11;0.0030005;-6.54942e-05;-0.000820369
2.5e+11;0.0030005;-0.0002083;-1.43533e-05
-2.5e+11;0.0030201;-0.000176743;4.3359e-05
-2e+11;0.0030201;-6.21637e-05;0.000811769
-1.5e+11;0.0030201;0.00157688;0.00159772
-1e+11;0.0030201;0.00101244;-0.00567003
-5e+10;0.0030201;0.012757;0.116819
0;0.0030201;1.4748;0
5e+10;0.0030201;0.012757;-0.116819
1e+11;0.0030201;0.00101244;0.00567003
1.5e+11;0.0030201;0.00157688;-0.00159772
2e+11;0.0030201;-6.21637e-05;-0.000811769
2.5e+11;0.0030201;-0.000176743;-4.3359e-05
-2.5e+11;0.0030397;-0.000143512;7.35446e-05
-2e+11;0.0030397;-5.8645e-05;0.000801241
-1.5e+11;0.0030397;0.00158974;0.00164364
-1e+11;0.0030397;0.00109995;-0.00575715
-5e+10;0.0030397;0.0126655;0.117769
0;0.0030397;1.47625;0
5e+10;0.0030397;0.0126655;-0.117769
1e+11;0.0030397;0.00109995;0.00575715
1.5e+11;0.0030397;0.00158974;-0.00164364
2e+11;0.0030397;-5.8645e-05;-0.000801241
2.5e+11;0.0030397;-0.000143512;-7.35446e-05
-2.5e+11;0.0030593;-0.00010881;0.000104709
-2e+11;0.0030593;-5.49903e-05;0.000788909
-1.5e+11;0.0030593;0.00160119;0.00168961
-1e+11;0.0030593;0.00118841;-0.00584407
-5e+10;0.0030593;0.0125711;0.118722
0;0.0030593;1.47738;0
5e+10;0.0030593;0.0125711;-0.118722
1e+11;0.0030593;0.00118841;0.00584407
1.5e+11;0.0030593;0.00160119;-0.00168961
2e+11;0.0030593;-5.49903e-05;-0.000788909
2.5e+11;0.0030593;-0.00010881;-0.000104709
-2.5e+11;0.0030789;-7.28201e-05;0.00013666
-2e+11;0.0030789;-5.12487e-05;0.000774868
-1.5e+11;0.0030789;0.00161131;0.00173558
-1e+11;0.0030789;0.00127772;-0.00593094
-5e+10;0.0030789;0.0124737;0.119677
0;0.0030789;1.47885;0
5e+10;0.0030789;0.0124737;-0.119677
1e+11;0.0030789;0.00127772;0.00593094
1.5e+11;0.0030789;0.00161131;-0.00173558
2e+11;0.0030789;-5.12487e-05;-0.000774868
2.5e+11;0.0030789;-7.28201e-05;-0.00013666
-2.5e+11;0.00309849;-3.57117e-05;0.000169215
-2e+11;0.00309849;-4.74664e-05;0.000759189
-1.5e+11;0.00309849;0.00162017;0.00178151
-1e+11;0.00309849;0.00136781;-0.00601786
-5e+10;0.00309849;0.0123735;0.120634
0;0.00309849;1.48035;0
5e+10;0.00309849;0.0123735;-0.120634
1e+11;0.00309849;0.00136781;0.00601786
1.5e+11;0.00309849;0.00162017;-0.00178151
2e+11;0.00309849;-4.74664e-05;-0.000759189
2.5e+11;0.00309849;-3.57117e-05;-0.000169215
-2.5e+11;0.00311809;2.36085e-06;0.000202196
-2e+11;0.00311809;-4.36869e-05;0.000741926
-1.5e+11;0.00311809;0.00162781;0.00182735
-1e+11;0.00311809;0.0014586;-0.00610495
-5e+10;0.00311809;0.0122706;0.121594
0;0.00311809;1.48186;0
5e+10;0.00311809;0.0122706;-0.121594
1e+11;0.00311809;0.0014586;0.00610495
1.5e+11;0.00311809;0.00162781;-0.00182735
2e+11;0.00311809;-4.36869e-05;-0.000741926
2.5e+11;0.00311809;2.36085e-06;-0.000202196
-2.5e+11;0.00313769;4.12553e-05;0.000235434
-2e+11;0.00313769;-3.99508e-05;0.000723112
-1.5e+11;0.00313769;0.00163427;0.00187303
-1e+11;0.00313769;0.00155;-0.0061923
-5e+10;0.00313769;0.0121652;0.122557
0;0.00313769;1.48324;0
5e+10;0.00313769;0.0121652;-0.122557
1e+11;0.00313769;0.00155;0.0061923
1.5e+11;0.00313769;0.00163427;-0.00187303
2e+11;0.00313769;-3.99508e-05;-0.000723112
2.5e+11;0.00313769;4.12553e-05;-0.000235434
-2.5e+11;0.00315729;8.084e-05;0.000268766
-2e+11;0.00315729;-3.6296e-05;0.000702768
-1.5e+11;0.00315729;0.00163958;0.00191851
-1e+11;0.00315729;0.00164194;-0.00628
-5e+10;0.00315729;0.0120572;0.123523
0;0.00315729;1.48473;0
5e+10;0.00315729;0.0120572;-0.123523
1e+11;0.00315729;0.00164194;0.00628
1.5e+11;0.00315729;0.00163958;-0.00191851
2e+11;0.00315729;-3.6296e-05;-0.000702768
2.5e+11;0.00315729;8.084e-05;-0.000268766
-2.5e+11;0.00317689;0.000120993;0.000302037
-2e+11;0.00317689;-3.27569e-05;0.000680904
-1.5e+11;0.00317689;0.00164374;0.00196372
-1e+11;0.00317689;0.00173436;-0.00636815
-5e+10;0.00317689;0.0119467;0.124492
0;0.00317689;1.48644;0
5e+10;0.00317689;0.0119467;-0.124492
1e+11;0.00317689;0.00173436;0.00636815
1.5e+11;0.00317689;0.00164374;-0.00196372
2e+11;0.00317689;-3.27569e-05;-0.000680904
2.5e+11;0.00317689;0.000120993;-0.000302037
-2.5e+11;0.00319648;0.000161602;0.000335104
-2e+11;0.00319648;-2.93642e-05;0.000657526
-1.5e+11;0.00319648;0.00164677;0.00200862
-1e+11;0.00319648;0.00182719;-0.00645682
-5e+10;0.00319648;0.0118338;0.125464
0;0.00319648;1.48764;0
5e+10;0.00319648;0.0118338;-0.125464
1e+11;0.00319648;0.00182719;0.00645682
1.5e+11;0.00319648;0.00164677;-0.00200862
2e+11;0.00319648;-2.93642e-05;-0.000657526
2.5e+11;0.00319648;0.000161602;-0.000335104
-2.5e+11;0.00321608;0.000202562;0.000367833
-2e+11;0.00321608;-2.61437e-05;0.000632635
-1.5e+11;0.00321608;0.00164867;0.00205315
-1e+11;0.00321608;0.00192036;-0.00654608
-5e+10;0.00321608;0.0117185;0.126439
0;0.00321608;1.48886;0
5e+10;0.00321608;0.0117185;-0.126439
1e+11;0.00321608;0.00192036;0.00654608
1.5e+11;0.00321608;0.00164867;-0.00205315
2e+11;0.00321608;-2.61437e-05;-0.000632635
2.5e+11;0.00321608;0.000202562;-0.000367833
-2.5e+11;0.00323568;0.000243778;0.000400107
-2e+11;0.00323568;-2.3116e-05;0.000606234
-1.5e+11;0.00323568;0.00164944;0.00209725
-1e+11;0.00323568;0.00201382;-0.00663598
-5e+10;0.00323568;0.0116009;0.127418
0;0.00323568;1.49056;0
5e+10;0.00323568;0.0116009;-0.127418
1e+11;0.00323568;0.00201382;0.00663598
1.5e+11;0.00323568;0.00164944;-0.00209725
2e+11;0.00323568;-2.3116e-05;-0.000606234
2.5e+11;0.00323568;0.000243778;-0.000400107
-2.5e+11;0.00325528;0.000285164;0.000431826
-2e+11;0.00325528;-2.02959e-05;0.000578333
-1.5e+11;0.00325528;0.00164908;0.0021409
-1e+11;0.00325528;0.00210751;-0.00672656
-5e+10;0.00325528;0.0114809;0.1284
0;0.00325528;1.49162;0
5e+10;0.00325528;0.0114809;-0.1284
1e+11;0.00325528;0.00210751;0.00672656
1.5e+11;0.00325528;0.00164908;-0.0021409
2e+11;0.00325528;-2.02959e-05;-0.000578333
2.5e+11;0.00325528;0.000285164;-0.000431826
-2.5e+11;0.00327488;0.00032664;0.000462907
-2e+11;0.00327488;-1.76913e-05;0.000548945
-1.5e+11;0.00327488;0.0016476;0.00218405
-1e+11;0.00327488;0.0022014;-0.00681786
-5e+10;0.00327488;0.0113586;0.129385
0;0.00327488;1.49349;0
5e+10;0.00327488;0.0113586;-0.129385
1e+11;0.00327488;0.0022014;0.00681786
1.5e+11;0.00327488;0.0016476;-0.00218405
2e+11;0.00327488;-1.76913e-05;-0.000548945
2.5e+11;0.00327488;0.00032664;-0.000462907
-2.5e+11;0.00329447;0.000368135;0.000493284
-2e+11;0.00329447;-1.53034e-05;0.000518096
-1.5e+11;0.00329447;0.001645;0.00222667
-1e+11;0.00329447;0.00229545;-0.00690989
-5e+10;0.00329447;0.011234;0.130374
0;0.00329447;1.49381;0
5e+10;0.00329447;0.011234;-0.130374
1e+11;0.00329447;0.00229545;0.00690989
1.5e+11;0.00329447;0.001645;-0.00222667
2e+11;0.00329447;-1.53034e-05;-0.000518096
2.5e+11;0.00329447;0.000368135;-0.000493284
-2.5e+11;0.00331407;0.000409589;0.000522912
-2e+11;0.00331407;-1.31286e-05;0.00048582
-1.5e+11;0.00331407;0.0016413;0.00226874
-1e+11;0.00331407;0.00238963;-0.00700266
-5e+10;0.00331407;0.0111072;0.131366
0;0.00331407;1.49597;0
5e+10;0.00331407;0.0111072;-0.131366
1e+11;0.00331407;0.00238963;0.00700266
1.5e+11;0.00331407;0.0016413;-0.00226874
2e+11;0.00331407;-1.31286e-05;-0.00048582
2.5e+11;0.00331407;0.000409589;-0.000522912
-2.5e+11;0.00333367;0.000450958;0.000551766
-2e+11;0.00333367;-1.1166e-05;0.000452152
-1.5e+11;0.00333367;0.00163651;0.00231025
-1e+11;0.00333367;0.00248393;-0.00709618
-5e+10;0.00333367;0.0109781;0.132362
0;0.00333367;1.49852;0
5e+10;0.00333367;0.0109781;-0.132362
1e+11;0.00333367;0.00248393;0.00709618
1.5e+11;0.00333367;0.00163651;-0.00231025
2e+11;0.00333367;-1.1166e-05;-0.000452152
2.5e+11;0.00333367;0.000450958;-0.000551766
-2.5e+11;0.00335327;0.000492213;0.000579836
-2e+11;0.00335327;-9.41268e-06;0.000417136
-1.5e+11;0.00335327;0.00163065;0.00235121
-1e+11;0.00335327;0.00257834;-0.00719045
-5e+10;0.00335327;0.0108469;0.133361
0;0.00335327;1.49955;0
5e+10;0.00335327;0.0108469;-0.133361
1e+11;0.00335327;0.00257834;0.00719045
1.5e+11;0.00335327;0.00163065;-0.00235121
2e+11;0.00335327;-9.41268e-06;-0.000417136
2.5e+11;0.00335327;0.000492213;-0.000579836
-2.5e+11;0.00337287;0.000533328;0.000607126
-2e+11;0.00337287;-7.86187e-06;0.00038082
-1.5e+11;0.00337287;0.00162376;0.00239163
-1e+11;0.00337287;0.00267284;-0.00728546
-5e+10;0.00337287;0.0107135;0.134363
0;0.00337287;1.50102;0
5e+10;0.00337287;0.0107135;-0.134363
1e+11;0.00337287;0.00267284;0.00728546
1.5e+11;0.00337287;0.00162376;-0.00239163
2e+11;0.00337287;-7.86187e-06;-0.00038082
2.5e+11;0.00337287;0.000533328;-0.000607126
-2.5e+11;0.00339246;0.000574285;0.000633653
-2e+11;0.00339246;-6.5038e-06;0.00034326
-1.5e+11;0.00339246;0.00161585;0.00243152
-1e+11;0.00339246;0.00276745;-0.00738119
-5e+10;0.00339246;0.010578;0.135368
0;0.00339246;1.50238;0
5e+10;0.00339246;0.010578;-0.135368
1e+11;0.00339246;0.00276745;0.00738119
1.5e+11;0.00339246;0.00161585;-0.00243152
2e+11;0.00339246;-6.5038e-06;-0.00034326
2.5e+11;0.00339246;0.000574285;-0.000633653
-2.5e+11;0.00341206;0.00061507;0.000659442
-2e+11;0.00341206;-5.32636e-06;0.000304515
-1.5e+11;0.00341206;0.00160697;0.00247091
-1e+11;0.00341206;0.00286216;-0.00747762
-5e+10;0.00341206;0.0104405;0.136377
0;0.00341206;1.50386;0
5e+10;0.00341206;0.0104405;-0.136377
1e+11;0.00341206;0.00286216;0.00747762
1.5e+11;0.00341206;0.00160697;-0.00247091
2e+11;0.00341206;-5.32636e-06;-0.000304515
2.5e+11;0.00341206;0.00061507;-0.000659442
-2.5e+11;0.00343166;0.000655675;0.000684526
-2e+11;0.00343166;-4.31571e-06;0.000264645
-1.5e+11;0.00343166;0.00159715;0.00250982
-1e+11;0.00343166;0.00295699;-0.00757474
-5e+10;0.00343166;0.010301;0.137388
0;0.00343166;1.50628;0
5e+10;0.00343166;0.010301;-0.137388
1e+11;0.00343166;0.00295699;0.00757474
1.5e+11;0.00343166;0.00159715;-0.00250982
2e+11;0.00343166;-4.31571e-06;-0.000264645
2.5e+11;0.00343166;0.000655675;-0.000684526
-2.5e+11;0.00345126;0.000696092;0.000708942
-2e+11;0.00345126;-3.45679e-06;0.000223712
-1.5e+11;0.00345126;0.00158641;0.00254827
-1e+11;0.00345126;0.00305194;-0.0076725
-5e+10;0.00345126;0.0101595;0.138403
0;0.00345126;1.50714;0
5e+10;0.00345126;0.0101595;-0.138403
1e+11;0.00345126;0.00305194;0.0076725
1.5e+11;0.00345126;0.00158641;-0.00254827
2e+11;0.00345126;-3.45679e-06;-0.000223712
2.5e+11;0.00345126;0.000696092;-0.000708942
-2.5e+11;0.00347086;0.000736318;0.000732731
-2e+11;0.00347086;-2.73383e-06;0.000181779
-1.5e+11;0.00347086;0.00157479;0.00258629
-1e+11;0.00347086;0.00314703;-0.00777089
-5e+10;0.00347086;0.0100161;0.13942
0;0.00347086;1.50819;0
5e+10;0.00347086;0.0100161;-0.13942
1e+11;0.00347086;0.00314703;0.00777089
1.5e+11;0.00347086;0.00157479;-0.00258629
2e+11;0.00347086;-2.73383e-06;-0.000181779
2.5e+11;0.00347086;0.000736318;-0.000732731
-2.5e+11;0.00349045;0.00077635;0.000755935
-2e+11;0.00349045;-2.1306e-06;0.000138905
-1.5e+11;0.00349045;0.00156232;0.00262389
-1e+11;0.00349045;0.00324226;-0.00786987
-5e+10;0.00349045;0.0098709;0.14044
0;0.00349045;1.50982;0
5e+10;0.00349045;0.0098709;-0.14044
1e+11;0.00349045;0.00324226;0.00786987
1.5e+11;0.00349045;0.00156232;-0.00262389
2e+11;0.00349045;-2.1306e-06;-0.000138905
2.5e+11;0.00349045;0.00077635;-0.000755935
-2.5e+11;0.00351005;0.000816186;0.000778596
-2e+11;0.00351005;-1.63071e-06;9.51509e-05
-1.5e+11;0.00351005;0.00154903;0.00266111
-1e+11;0.00351005;0.00333765;-0.00796942
-5e+10;0.00351005;0.00972383;0.141463
0;0.00351005;1.51109;0
5e+10;0.00351005;0.00972383;-0.141463
1e+11;0.00351005;0.00333765;0.00796942
1.5e+11;0.00351005;0.00154903;-0.00266111
2e+11;0.00351005;-1.63071e-06;-9.51509e-05
2.5e+11;0.00351005;0.000816186;-0.000778596
-2.5e+11;0.00352965;0.000855826;0.000800757
-2e+11;0.00352965;-1.2178e-06;5.05725e-05
-1.5e+11;0.00352965;0.00153495;0.00269797
-1e+11;0.00352965;0.00343321;-0.00806949
-5e+10;0.00352965;0.00957496;0.142489
0;0.00352965;1.51248;0
5e+10;0.00352965;0.00957496;-0.142489
1e+11;0.00352965;0.00343321;0.00806949
1.5e+11;0.00352965;0.00153495;-0.00269797
2e+11;0.00352965;-1.2178e-06;-5.05725e-05
2.5e+11;0.00352965;0.000855826;-0.000800757
-2.5e+11;0.00354925;0.000895269;0.000822459
-2e+11;0.00354925;-8.75511e-07;5.22445e-06
-1.5e+11;0.00354925;0.00152011;0.00273449
-1e+11;0.00354925;0.00352895;-0.00817007
-5e+10;0.00354925;0.00942434;0.143517
0;0.00354925;1.51482;0
5e+10;0.00354925;0.00942434;-0.143517
1e+11;0.00354925;0.00352895;0.00817007
1.5e+11;0.00354925;0.00152011;-0.00273449
2e+11;0.00354925;-8.75511e-07;-5.22445e-06
2.5e+11;0.00354925;0.000895269;-0.000822459
-2.5e+11;0.00356885;0.000934513;0.00084374
-2e+11;0.00356885;-5.87552e-07;-4.08411e-05
-1.5e+11;0.00356885;0.00150453;0.00277068
-1e+11;0.00356885;0.00362488;-0.00827111
-5e+10;0.00356885;0.009272;0.144548
0;0.00356885;1.51626;0
5e+10;0.00356885;0.009272;-0.144548
1e+11;0.00356885;0.00362488;0.00827111
1.5e+11;0.00356885;0.00150453;-0.00277068
2e+11;0.00356885;-5.87552e-07;4.08411e-05
2.5e+11;0.00356885;0.000934513;-0.00084374
-2.5e+11;0.00358844;0.000973557;0.00086464
-2e+11;0.00358844;-3.37555e-07;-8.75746e-05
-1.5e+11;0.00358844;0.00148823;0.00280657
-1e+11;0.00358844;0.00372101;-0.0083726
-5e+10;0.00358844;0.00911797;0.145581
0;0.00358844;1.5176;0
5e+10;0.00358844;0.00911797;-0.145581
1e+11;0.00358844;0.00372101;0.0083726
1.5e+11;0.00358844;0.00148823;-0.00280657
2e+11;0.00358844;-3.37555e-07;8.75746e-05
2.5e+11;0.00358844;0.000973557;-0.00086464
-2.5e+11;0.00360804;0.0010124;0.000885191
-2e+11;0.00360804;-1.08885e-07;-0.000134928
-1.5e+11;0.00360804;0.00147125;0.00284218
-1e+11;0.00360804;0.00381734;-0.00847448
-5e+10;0.00360804;0.00896227;0.146617
0;0.00360804;1.51904;0
5e+10;0.00360804;0.00896227;-0.146617
1e+11;0.00360804;0.00381734;0.00847448
1.5e+11;0.00360804;0.00147125;-0.00284218
2e+11;0.00360804;-1.08885e-07;0.000134928
2.5e+11;0.00360804;0.0010124;-0.000885191
-2.5e+11;0.00362764;0.00105103;0.000905428
-2e+11;0.00362764;1.15655e-07;-0.000182856
-1.5e+11;0.00362764;0.00145358;0.00287751
-1e+11;0.00362764;0.00391388;-0.00857675
-5e+10;0.00362764;0.00880494;0.147654
0;0.00362764;1.5207;0
5e+10;0.00362764;0.00880494;-0.147654
1e+11;0.00362764;0.00391388;0.00857675
1.5e+11;0.00362764;0.00145358;-0.00287751
2e+11;0.00362764;1.15655e-07;0.000182856
2.5e+11;0.00362764;0.00105103;-0.000905428
-2.5e+11;0.00364724;0.00108945;0.00092538
-2e+11;0.00364724;3.5427e-07;-0.000231312
-1.5e+11;0.00364724;0.00143527;0.00291258
-1e+11;0.00364724;0.00401064;-0.00867936
-5e+10;0.00364724;0.00864599;0.148694
0;0.00364724;1.5216;0
5e+10;0.00364724;0.00864599;-0.148694
1e+11;0.00364724;0.00401064;0.00867936
1.5e+11;0.00364724;0.00143527;-0.00291258
2e+11;0.00364724;3.5427e-07;0.000231312
2.5e+11;0.00364724;0.00108945;-0.00092538
-2.5e+11;0.00366684;0.00112763;0.000945071
-2e+11;0.00366684;6.26786e-07;-0.000280251
-1.5e+11;0.00366684;0.00141631;0.00294738
-1e+11;0.00366684;0.00410761;-0.00878228
-5e+10;0.00366684;0.00848546;0.149736
0;0.00366684;1.52282;0
5e+10;0.00366684;0.00848546;-0.149736
1e+11;0.00366684;0.00410761;0.00878228
1.5e+11;0.00366684;0.00141631;-0.00294738
2e+11;0.00366684;6.26786e-07;0.000280251
2.5e+11;0.00366684;0.00112763;-0.000945071
-2.5e+11;0.00368643;0.00116557;0.000964523
-2e+11;0.00368643;9.55505e-07;-0.000329626
-1.5e+11;0.00368643;0.00139673;0.00298192
-1e+11;0.00368643;0.00420478;-0.00888548
-5e+10;0.00368643;0.00832334;0.15078
0;0.00368643;1.52457;0
5e+10;0.00368643;0.00832334;-0.15078
1e+11;0.00368643;0.00420478;0.00888548
1.5e+11;0.00368643;0.00139673;-0.00298192
2e+11;0.00368643;9.55505e-07;0.000329626
2.5e+11;0.00368643;0.00116557;-0.000964523
-2.5e+11;0.00370603;0.00120324;0.000983752
-2e+11;0.00370603;1.36637e-06;-0.000379386
-1.5e+11;0.00370603;0.00137653;0.0030162
-1e+11;0.00370603;0.00430216;-0.00898891
-5e+10;0.00370603;0.00815967;0.151825
0;0.00370603;1.52597;0
5e+10;0.00370603;0.00815967;-0.151825
1e+11;0.00370603;0.00430216;0.00898891
1.5e+11;0.00370603;0.00137653;-0.0030162
2e+11;0.00370603;1.36637e-06;0.000379386
2.5e+11;0.00370603;0.00120324;-0.000983752
-2.5e+11;0.00372563;0.0012406;0.00100276
-2e+11;0.00372563;1.89052e-06;-0.000429473
-1.5e+11;0.00372563;0.00135574;0.00305019
-1e+11;0.00372563;0.00439972;-0.00909253
-5e+10;0.00372563;0.00799444;0.152873
0;0.00372563;1.52758;0
5e+10;0.00372563;0.00799444;-0.152873
1e+11;0.00372563;0.00439972;0.00909253
1.5e+11;0.00372563;0.00135574;-0.00305019
2e+11;0.00372563;1.89052e-06;0.000429473
2.5e+11;0.00372563;0.0012406;-0.00100276
-2.5e+11;0.00374523;0.0012776;0.00102156
-2e+11;0.00374523;2.56641e-06;-0.000479822
-1.5e+11;0.00374523;0.00133436;0.00308387
-1e+11;0.00374523;0.00449744;-0.00919628
-5e+10;0.00374523;0.00782765;0.153922
0;0.00374523;1.52927;0
5e+10;0.00374523;0.00782765;-0.153922
1e+11;0.00374523;0.00449744;0.00919628
1.5e+11;0.00374523;0.00133436;-0.00308387
2e+11;0.00374523;2.56641e-06;0.000479822
2.5e+11;0.00374523;0.0012776;-0.00102156
-2.5e+11;0.00376483;0.00131417;0.00104013
-2e+11;0.00376483;3.44251e-06;-0.000530351
-1.5e+11;0.00376483;0.00131241;0.00311721
-1e+11;0.00376483;0.00459528;-0.0093001
-5e+10;0.00376483;0.00765931;0.154972
0;0.00376483;1.53046;0
5e+10;0.00376483;0.00765931;-0.154972
1e+11;0.00376483;0.00459528;0.0093001
1.5e+11;0.00376483;0.00131241;-0.00311721
2e+11;0.00376483;3.44251e-06;0.000530351
2.5e+11;0.00376483;0.00131417;-0.00104013
-2.5e+11;0.00378442;0.00135021;0.00105843
-2e+11;0.00378442;4.5808e-06;-0.000580959
-1.5e+11;0.00378442;0.00128989;0.00315013
-1e+11;0.00378442;0.00469319;-0.0094039
-5e+10;0.00378442;0.00748939;0.156024
0;0.00378442;1.5317;0
5e+10;0.00378442;0.00748939;-0.156024
1e+11;0.00378442;0.00469319;0.0094039
1.5e+11;0.00378442;0.00128989;-0.00315013
2e+11;0.00378442;4.5808e-06;0.000580959
2.5e+11;0.00378442;0.00135021;-0.00105843
-2.5e+11;0.00380402;0.00138558;0.00107641
-2e+11;0.00380402;6.061e-06;-0.000631516
-1.5e+11;0.00380402;0.00126683;0.00318255
-1e+11;0.00380402;0.00479109;-0.00950759
-5e+10;0.00380402;0.00731788;0.157076
0;0.00380402;1.53365;0
5e+10;0.00380402;0.00731788;-0.157076
1e+11;0.00380402;0.00479109;0.00950759
1.5e+11;0.00380402;0.00126683;-0.00318255
2e+11;0.00380402;6.061e-06;0.000631516
2.5e+11;0.00380402;0.00138558;-0.00107641
-2.5e+11;0.00382362;0.0014201;0.00109399
-2e+11;0.00382362;7.98445e-06;-0.000681859
-1.5e+11;0.00382362;0.00124323;0.00321435
-1e+11;0.00382362;0.00488889;-0.00961103
-5e+10;0.00382362;0.00714475;0.158129
0;0.00382362;1.5352;0
5e+10;0.00382362;0.00714475;-0.158129
1e+11;0.00382362;0.00488889;0.00961103
1.5e+11;0.00382362;0.00124323;-0.00321435
2e+11;0.00382362;7.98445e-06;0.000681859
2.5e+11;0.00382362;0.0014201;-0.00109399
-2.5e+11;0.00384322;0.00145353;0.00111103
-2e+11;0.00384322;1.04733e-05;-0.000731772
-1.5e+11;0.00384322;0.00121912;0.00324539
-1e+11;0.00384322;0.00498643;-0.00971408
-5e+10;0.00384322;0.00696997;0.159182
0;0.00384322;1.53644;0
5e+10;0.00384322;0.00696997;-0.159182
1e+11;0.00384322;0.00498643;0.00971408
1.5e+11;0.00384322;0.00121912;-0.00324539
2e+11;0.00384322;1.04733e-05;0.000731772
2.5e+11;0.00384322;0.00145353;-0.00111103
-2.5e+11;0.00386282;0.00148558;0.00112735
-2e+11;0.00386282;1.36747e-05;-0.000780985
-1.5e+11;0.00386282;0.00119455;0.00327546
-1e+11;0.00386282;0.00508352;-0.00981656
-5e+10;0.00386282;0.00679351;0.160234
0;0.00386282;1.53795;0
5e+10;0.00386282;0.00679351;-0.160234
1e+11;0.00386282;0.00508352;0.00981656
1.5e+11;0.00386282;0.00119455;-0.00327546
2e+11;0.00386282;1.36747e-05;0.000780985
2.5e+11;0.00386282;0.00148558;-0.00112735
-2.5e+11;0.00388241;0.00151587;0.00114272
-2e+11;0.00388241;1.77666e-05;-0.000829174
-1.5e+11;0.00388241;0.00116956;0.00330432
-1e+11;0.00388241;0.00517995;-0.00991827
-5e+10;0.00388241;0.00661536;0.161286
0;0.00388241;1.53978;0
5e+10;0.00388241;0.00661536;-0.161286
1e+11;0.00388241;0.00517995;0.00991827
1.5e+11;0.00388241;0.00116956;-0.00330432
2e+11;0.00388241;1.77666e-05;0.000829174
2.5e+11;0.00388241;0.00151587;-0.00114272
-2.5e+11;0.00390201;0.00154398;0.00115685
-2e+11;0.00390201;2.29524e-05;-0.000875969
-1.5e+11;0.00390201;0.0011442;0.0033317
-1e+11;0.00390201;0.00527545;-0.010019
-5e+10;0.00390201;0.00643548;0.162335
0;0.00390201;1.54113;0
5e+10;0.00390201;0.00643548;-0.162335
1e+11;0.00390201;0.00527545;0.010019
1.5e+11;0.00390201;0.0011442;-0.0033317
2e+11;0.00390201;2.29524e-05;0.000875969
2.5e+11;0.00390201;0.00154398;-0.00115685
-2.5e+11;0.00392161;0.00156946;0.00116946
-2e+11;0.00392161;2.94491e-05;-0.000920974
-1.5e+11;0.00392161;0.00111854;0.00335731
-1e+11;0.00392161;0.00536971;-0.0101184
-5e+10;0.00392161;0.00625385;0.163382
0;0.00392161;1.54254;0
5e+10;0.00392161;0.00625385;-0.163382
1e+11;0.00392161;0.00536971;0.0101184
1.5e+11;0.00392161;0.00111854;-0.00335731
2e+11;0.00392161;2.94491e-05;0.000920974
2.5e+11;0.00392161;0.00156946;-0.00116946
-2.5e+11;0.00394121;0.00159187;0.00118023
-2e+11;0.00394121;3.74678e-05;-0.000963801
-1.5e+11;0.00394121;0.00109262;0.00338086
-1e+11;0.00394121;0.00546247;-0.0102164
-5e+10;0.00394121;0.00607047;0.164424
0;0.00394121;1.54403;0
5e+10;0.00394121;0.00607047;-0.164424
1e+11;0.00394121;0.00546247;0.0102164
1.5e+11;0.00394121;0.00109262;-0.00338086
2e+11;0.00394121;3.74678e-05;0.000963801
2.5e+11;0.00394121;0.00159187;-0.00118023
-2.5e+11;0.00396081;0.00161081;0.00118891
-2e+11;0.00396081;4.71901e-05;-0.00100411
-1.5e+11;0.00396081;0.00106652;0.0034021
-1e+11;0.00396081;0.00555345;-0.0103127
-5e+10;0.00396081;0.00588536;0.165463
0;0.00396081;1.54596;0
5e+10;0.00396081;0.00588536;-0.165463
1e+11;0.00396081;0.00555345;0.0103127
1.5e+11;0.00396081;0.00106652;-0.0034021
2e+11;0.00396081;4.71901e-05;0.00100411
2.5e+11;0.00396081;0.00161081;-0.00118891
