"FREQ";"Y";"r xyce/V(VOUT)";"i xyce/V(VOUT)"
-1.5e+11;0.00296131;-0.0190811;0.00790038
-1e+11;0.00296131;-0.00602834;0.0479652
-5e+10;0.00296131;-0.348531;-0.234903
0;0.00296131;4.2306e-14;0
5e+10;0.00296131;-0.348531;0.234903
1e+11;0.00296131;-0.00602834;-0.0479652
1.5e+11;0.00296131;-0.0190811;-0.00790038
2e+11;0.00296131;-0.00758196;0.00441295
2.5e+11;0.00296131;-0.000359772;0.0024915
-2.5e+11;0.00298091;-0.000564363;-0.0023191
-2e+11;0.00298091;-0.00757102;-0.0043947
-1.5e+11;0.00298091;-0.0195646;0.0078708
-1e+11;0.00298091;-0.00657522;0.0491993
-5e+10;0.00298091;-0.349423;-0.236374
0;0.00298091;-2.34611e-13;0
5e+10;0.00298091;-0.349423;0.236374
1e+11;0.00298091;-0.00657522;-0.0491993
1.5e+11;0.00298091;-0.0195646;-0.0078708
2e+11;0.00298091;-0.00757102;0.0043947
2.5e+11;0.00298091;-0.000564363;0.0023191
-2.5e+11;0.0030005;-0.000778484;-0.00213147
-2e+11;0.0030005;-0.00754232;-0.00436714
-1.5e+11;0.0030005;-0.0200406;0.00782449
-1e+11;0.0030005;-0.00714098;0.0504351
-5e+10;0.0030005;-0.350291;-0.237834
0;0.0030005;8.77145e-14;0
5e+10;0.0030005;-0.350291;0.237834
1e+11;0.0030005;-0.00714098;-0.0504351
1.5e+11;0.0030005;-0.0200406;-0.00782449
2e+11;0.0030005;-0.00754232;0.00436714
2.5e+11;0.0030005;-0.000778484;0.00213147
-2.5e+11;0.0030201;-0.00100064;-0.00193023
-2e+11;0.0030201;-0.00749715;-0.00433121
-1.5e+11;0.0030201;-0.0205095;0.0077631
-1e+11;0.0030201;-0.00772347;0.0516728
-5e+10;0.0030201;-0.351137;-0.239286
0;0.0030201;-1.35753e-14;0
5e+10;0.0030201;-0.351137;0.239286
1e+11;0.0030201;-0.00772347;-0.0516728
1.5e+11;0.0030201;-0.0205095;-0.0077631
2e+11;0.0030201;-0.00749715;0.00433121
2.5e+11;0.0030201;-0.00100064;0.00193023
-2.5e+11;0.0030397;-0.00122941;-0.00171682
-2e+11;0.0030397;-0.00743654;-0.00428772
-1.5e+11;0.0030397;-0.0209712;0.00768809
-1e+11;0.0030397;-0.0083207;0.0529126
-5e+10;0.0030397;-0.351962;-0.240731
0;0.0030397;4.66399e-14;0
5e+10;0.0030397;-0.351962;0.240731
1e+11;0.0030397;-0.0083207;-0.0529126
1.5e+11;0.0030397;-0.0209712;-0.00768809
2e+11;0.0030397;-0.00743654;0.00428772
2.5e+11;0.0030397;-0.00122941;0.00171682
-2.5e+11;0.0030593;-0.00146346;-0.00149252
-2e+11;0.0030593;-0.00736131;-0.00423743
-1.5e+11;0.0030593;-0.0214259;0.00760071
-1e+11;0.0030593;-0.00893081;0.0541548
-5e+10;0.0030593;-0.352765;-0.24217
0;0.0030593;-2.61113e-13;0
5e+10;0.0030593;-0.352765;0.24217
1e+11;0.0030593;-0.00893081;-0.0541548
1.5e+11;0.0030593;-0.0214259;-0.00760071
2e+11;0.0030593;-0.00736131;0.00423743
2.5e+11;0.0030593;-0.00146346;0.00149252
-2.5e+11;0.0030789;-0.00170152;-0.00125845
-2e+11;0.0030789;-0.00727209;-0.00418095
-1.5e+11;0.0030789;-0.0218734;0.00750208
-1e+11;0.0030789;-0.0095521;0.0553993
-5e+10;0.0030789;-0.353549;-0.243606
0;0.0030789;5.51525e-13;0
5e+10;0.0030789;-0.353549;0.243606
1e+11;0.0030789;-0.0095521;-0.0553993
1.5e+11;0.0030789;-0.0218734;-0.00750208
2e+11;0.0030789;-0.00727209;0.00418095
2.5e+11;0.0030789;-0.00170152;0.00125845
-2.5e+11;0.00309849;-0.00194236;-0.00101558
-2e+11;0.00309849;-0.00716928;-0.00411886
-1.5e+11;0.00309849;-0.0223134;0.00739312
-1e+11;0.00309849;-0.010183;0.0566463
-5e+10;0.00309849;-0.354312;-0.245038
0;0.00309849;-1.76254e-14;0
5e+10;0.00309849;-0.354312;0.245038
1e+11;0.00309849;-0.010183;-0.0566463
1.5e+11;0.00309849;-0.0223134;-0.00739312
2e+11;0.00309849;-0.00716928;0.00411886
2.5e+11;0.00309849;-0.00194236;0.00101558
-2.5e+11;0.00311809;-0.00218482;-0.000764809
-2e+11;0.00311809;-0.00705312;-0.00405164
-1.5e+11;0.00311809;-0.0227456;0.00727463
-1e+11;0.00311809;-0.0108219;0.0578959
-5e+10;0.00311809;-0.355055;-0.24647
0;0.00311809;8.57048e-14;0
5e+10;0.00311809;-0.355055;0.24647
1e+11;0.00311809;-0.0108219;-0.0578959
1.5e+11;0.00311809;-0.0227456;-0.00727463
2e+11;0.00311809;-0.00705312;0.00405164
2.5e+11;0.00311809;-0.00218482;0.000764809
-2.5e+11;0.00313769;-0.00242778;-0.000506889
-2e+11;0.00313769;-0.00692374;-0.0039797
-1.5e+11;0.00313769;-0.0231696;0.00714732
-1e+11;0.00313769;-0.0114675;0.059148
-5e+10;0.00313769;-0.355779;-0.247901
0;0.00313769;-7.35458e-13;0
5e+10;0.00313769;-0.355779;0.247901
1e+11;0.00313769;-0.0114675;-0.059148
1.5e+11;0.00313769;-0.0231696;-0.00714732
2e+11;0.00313769;-0.00692374;0.0039797
2.5e+11;0.00313769;-0.00242778;0.000506889
-2.5e+11;0.00315729;-0.00267014;-0.00024251
-2e+11;0.00315729;-0.00678112;-0.00390341
-1.5e+11;0.00315729;-0.023585;0.00701178
-1e+11;0.00315729;-0.0121185;0.0604028
-5e+10;0.00315729;-0.356482;-0.249333
0;0.00315729;2.40583e-14;0
5e+10;0.00315729;-0.356482;0.249333
1e+11;0.00315729;-0.0121185;-0.0604028
1.5e+11;0.00315729;-0.023585;-0.00701178
2e+11;0.00315729;-0.00678112;0.00390341
2.5e+11;0.00315729;-0.00267014;0.00024251
-2.5e+11;0.00317689;-0.00291091;2.77181e-05
-2e+11;0.00317689;-0.00662519;-0.00382309
-1.5e+11;0.00317689;-0.0239912;0.0068685
-1e+11;0.00317689;-0.0127737;0.06166
-5e+10;0.00317689;-0.357166;-0.250767
0;0.00317689;-3.33519e-13;0
5e+10;0.00317689;-0.357166;0.250767
1e+11;0.00317689;-0.0127737;-0.06166
1.5e+11;0.00317689;-0.0239912;-0.0068685
2e+11;0.00317689;-0.00662519;0.00382309
2.5e+11;0.00317689;-0.00291091;-2.77181e-05
-2.5e+11;0.00319648;-0.00314912;0.000303243
-2e+11;0.00319648;-0.00645583;-0.003739
-1.5e+11;0.00319648;-0.0243876;0.00671795
-1e+11;0.00319648;-0.0134318;0.0629197
-5e+10;0.00319648;-0.357829;-0.252203
0;0.00319648;6.99379e-14;0
5e+10;0.00319648;-0.357829;0.252203
1e+11;0.00319648;-0.0134318;-0.0629197
1.5e+11;0.00319648;-0.0243876;-0.00671795
2e+11;0.00319648;-0.00645583;0.003739
2.5e+11;0.00319648;-0.00314912;-0.000303243
-2.5e+11;0.00321608;-0.0033839;0.000583562
-2e+11;0.00321608;-0.00627293;-0.00365138
-1.5e+11;0.00321608;-0.0247739;0.00656053
-1e+11;0.00321608;-0.014092;0.0641818
-5e+10;0.00321608;-0.358472;-0.253642
0;0.00321608;-4.03408e-13;0
5e+10;0.00321608;-0.358472;0.253642
1e+11;0.00321608;-0.014092;-0.0641818
1.5e+11;0.00321608;-0.0247739;-0.00656053
2e+11;0.00321608;-0.00627293;0.00365138
2.5e+11;0.00321608;-0.0033839;-0.000583562
-2.5e+11;0.00323568;-0.00361449;0.000868212
-2e+11;0.00323568;-0.00607641;-0.00356044
-1.5e+11;0.00323568;-0.0251494;0.00639659
-1e+11;0.00323568;-0.0147533;0.0654462
-5e+10;0.00323568;-0.359094;-0.255086
0;0.00323568;-8.91882e-13;0
5e+10;0.00323568;-0.359094;0.255086
1e+11;0.00323568;-0.0147533;-0.0654462
1.5e+11;0.00323568;-0.0251494;-0.00639659
2e+11;0.00323568;-0.00607641;0.00356044
2.5e+11;0.00323568;-0.00361449;-0.000868212
-2.5e+11;0.00325528;-0.00384021;0.00115676
-2e+11;0.00325528;-0.00586626;-0.00346635
-1.5e+11;0.00325528;-0.0255138;0.00622648
-1e+11;0.00325528;-0.0154149;0.0667127
-5e+10;0.00325528;-0.359696;-0.256534
0;0.00325528;2.82426e-13;0
5e+10;0.00325528;-0.359696;0.256534
1e+11;0.00325528;-0.0154149;-0.0667127
1.5e+11;0.00325528;-0.0255138;-0.00622648
2e+11;0.00325528;-0.00586626;0.00346635
2.5e+11;0.00325528;-0.00384021;-0.00115676
-2.5e+11;0.00327488;-0.00406052;0.0014488
-2e+11;0.00327488;-0.00564254;-0.00336924
-1.5e+11;0.00327488;-0.0258668;0.00605051
-1e+11;0.00327488;-0.0160763;0.0679812
-5e+10;0.00327488;-0.360277;-0.257988
0;0.00327488;9.99517e-14;0
5e+10;0.00327488;-0.360277;0.257988
1e+11;0.00327488;-0.0160763;-0.0679812
1.5e+11;0.00327488;-0.0258668;-0.00605051
2e+11;0.00327488;-0.00564254;0.00336924
2.5e+11;0.00327488;-0.00406052;-0.0014488
-2.5e+11;0.00329447;-0.004275;0.00174392
-2e+11;0.00329447;-0.00540544;-0.00326925
-1.5e+11;0.00329447;-0.0262082;0.005869
-1e+11;0.00329447;-0.0167369;0.0692515
-5e+10;0.00329447;-0.360837;-0.259446
0;0.00329447;2.15337e-13;0
5e+10;0.00329447;-0.360837;0.259446
1e+11;0.00329447;-0.0167369;-0.0692515
1.5e+11;0.00329447;-0.0262082;-0.005869
2e+11;0.00329447;-0.00540544;0.00326925
2.5e+11;0.00329447;-0.004275;-0.00174392
-2.5e+11;0.00331407;-0.00448335;0.00204177
-2e+11;0.00331407;-0.00515525;-0.00316648
-1.5e+11;0.00331407;-0.0265378;0.00568226
-1e+11;0.00331407;-0.0173965;0.0705235
-5e+10;0.00331407;-0.361377;-0.26091
0;0.00331407;4.00727e-14;0
5e+10;0.00331407;-0.361377;0.26091
1e+11;0.00331407;-0.0173965;-0.0705235
1.5e+11;0.00331407;-0.0265378;-0.00568226
2e+11;0.00331407;-0.00515525;0.00316648
2.5e+11;0.00331407;-0.00448335;-0.00204177
-2.5e+11;0.00333367;-0.00468541;0.00234207
-2e+11;0.00333367;-0.00489227;-0.00306104
-1.5e+11;0.00333367;-0.0268556;0.00549055
-1e+11;0.00333367;-0.0180548;0.071797
-5e+10;0.00333367;-0.361897;-0.262379
0;0.00333367;1.20502e-12;0
5e+10;0.00333367;-0.361897;0.262379
1e+11;0.00333367;-0.0180548;-0.071797
1.5e+11;0.00333367;-0.0268556;-0.00549055
2e+11;0.00333367;-0.00489227;0.00306104
2.5e+11;0.00333367;-0.00468541;-0.00234207
-2.5e+11;0.00335327;-0.00488116;0.00264456
-2e+11;0.00335327;-0.00461691;-0.00295303
-1.5e+11;0.00335327;-0.0271619;0.00529414
-1e+11;0.00335327;-0.0187117;0.073072
-5e+10;0.00335327;-0.362398;-0.263854
0;0.00335327;1.8343e-12;0
5e+10;0.00335327;-0.362398;0.263854
1e+11;0.00335327;-0.0187117;-0.073072
1.5e+11;0.00335327;-0.0271619;-0.00529414
2e+11;0.00335327;-0.00461691;0.00295303
2.5e+11;0.00335327;-0.00488116;-0.00264456
-2.5e+11;0.00337287;-0.00507063;0.00294902
-2e+11;0.00337287;-0.00432963;-0.00284253
-1.5e+11;0.00337287;-0.0274568;0.00509328
-1e+11;0.00337287;-0.0193672;0.0743483
-5e+10;0.00337287;-0.362879;-0.265334
0;0.00337287;3.6719e-14;0
5e+10;0.00337287;-0.362879;0.265334
1e+11;0.00337287;-0.0193672;-0.0743483
1.5e+11;0.00337287;-0.0274568;-0.00509328
2e+11;0.00337287;-0.00432963;0.00284253
2.5e+11;0.00337287;-0.00507063;-0.00294902
-2.5e+11;0.00339246;-0.00525396;0.00325524
-2e+11;0.00339246;-0.00403096;-0.00272964
-1.5e+11;0.00339246;-0.0277408;0.00488822
-1e+11;0.00339246;-0.0200212;0.0756259
-5e+10;0.00339246;-0.363342;-0.26682
0;0.00339246;9.61267e-15;0
5e+10;0.00339246;-0.363342;0.26682
1e+11;0.00339246;-0.0200212;-0.0756259
1.5e+11;0.00339246;-0.0277408;-0.00488822
2e+11;0.00339246;-0.00403096;0.00272964
2.5e+11;0.00339246;-0.00525396;-0.00325524
-2.5e+11;0.00341206;-0.00543133;0.00356302
-2e+11;0.00341206;-0.00372148;-0.00261443
-1.5e+11;0.00341206;-0.028014;0.00467921
-1e+11;0.00341206;-0.0206741;0.0769048
-5e+10;0.00341206;-0.363787;-0.26831
0;0.00341206;7.24291e-14;0
5e+10;0.00341206;-0.363787;0.26831
1e+11;0.00341206;-0.0206741;-0.0769048
1.5e+11;0.00341206;-0.028014;-0.00467921
2e+11;0.00341206;-0.00372148;0.00261443
2.5e+11;0.00341206;-0.00543133;-0.00356302
-2.5e+11;0.00343166;-0.00560297;0.00387215
-2e+11;0.00343166;-0.00340179;-0.00249696
-1.5e+11;0.00343166;-0.028277;0.00446647
-1e+11;0.00343166;-0.0213259;0.0781847
-5e+10;0.00343166;-0.364215;-0.269806
0;0.00343166;-1.65171e-13;0
5e+10;0.00343166;-0.364215;0.269806
1e+11;0.00343166;-0.0213259;-0.0781847
1.5e+11;0.00343166;-0.028277;-0.00446647
2e+11;0.00343166;-0.00340179;0.00249696
2.5e+11;0.00343166;-0.00560297;-0.00387215
-2.5e+11;0.00345126;-0.00576913;0.00418247
-2e+11;0.00345126;-0.00307251;-0.00237729
-1.5e+11;0.00345126;-0.02853;0.00425025
-1e+11;0.00345126;-0.0219768;0.0794656
-5e+10;0.00345126;-0.364626;-0.271306
0;0.00345126;2.06536e-13;0
5e+10;0.00345126;-0.364626;0.271306
1e+11;0.00345126;-0.0219768;-0.0794656
1.5e+11;0.00345126;-0.02853;-0.00425025
2e+11;0.00345126;-0.00307251;0.00237729
2.5e+11;0.00345126;-0.00576913;-0.00418247
-2.5e+11;0.00347086;-0.00593008;0.00449378
-2e+11;0.00347086;-0.00273427;-0.00225547
-1.5e+11;0.00347086;-0.0287737;0.00403076
-1e+11;0.00347086;-0.0226271;0.0807475
-5e+10;0.00347086;-0.365021;-0.272811
0;0.00347086;4.10157e-14;0
5e+10;0.00347086;-0.365021;0.272811
1e+11;0.00347086;-0.0226271;-0.0807475
1.5e+11;0.00347086;-0.0287737;-0.00403076
2e+11;0.00347086;-0.00273427;0.00225547
2.5e+11;0.00347086;-0.00593008;-0.00449378
-2.5e+11;0.00349045;-0.00608609;0.00480593
-2e+11;0.00349045;-0.00238768;-0.00213156
-1.5e+11;0.00349045;-0.0290082;0.00380822
-1e+11;0.00349045;-0.023277;0.0820302
-5e+10;0.00349045;-0.3654;-0.27432
0;0.00349045;8.88291e-13;0
5e+10;0.00349045;-0.3654;0.27432
1e+11;0.00349045;-0.023277;-0.0820302
1.5e+11;0.00349045;-0.0290082;-0.00380822
2e+11;0.00349045;-0.00238768;0.00213156
2.5e+11;0.00349045;-0.00608609;-0.00480593
-2.5e+11;0.00351005;-0.00623744;0.00511875
-2e+11;0.00351005;-0.00203335;-0.0020056
-1.5e+11;0.00351005;-0.0292341;0.00358283
-1e+11;0.00351005;-0.0239267;0.0833135
-5e+10;0.00351005;-0.365765;-0.275833
0;0.00351005;7.84751e-13;0
5e+10;0.00351005;-0.365765;0.275833
1e+11;0.00351005;-0.0239267;-0.0833135
1.5e+11;0.00351005;-0.0292341;-0.00358283
2e+11;0.00351005;-0.00203335;0.0020056
2.5e+11;0.00351005;-0.00623744;-0.00511875
-2.5e+11;0.00352965;-0.0063844;0.00543208
-2e+11;0.00352965;-0.00167187;-0.00187763
-1.5e+11;0.00352965;-0.0294517;0.0033548
-1e+11;0.00352965;-0.0245765;0.0845975
-5e+10;0.00352965;-0.366116;-0.277349
0;0.00352965;-4.64544e-14;0
5e+10;0.00352965;-0.366116;0.277349
1e+11;0.00352965;-0.0245765;-0.0845975
1.5e+11;0.00352965;-0.0294517;-0.0033548
2e+11;0.00352965;-0.00167187;0.00187763
2.5e+11;0.00352965;-0.0063844;-0.00543208
-2.5e+11;0.00354925;-0.00652722;0.00574577
-2e+11;0.00354925;-0.00130381;-0.00174768
-1.5e+11;0.00354925;-0.0296613;0.0031243
-1e+11;0.00354925;-0.0252267;0.085882
-5e+10;0.00354925;-0.366453;-0.278869
0;0.00354925;-1.31335e-12;0
5e+10;0.00354925;-0.366453;0.278869
1e+11;0.00354925;-0.0252267;-0.085882
1.5e+11;0.00354925;-0.0296613;-0.0031243
2e+11;0.00354925;-0.00130381;0.00174768
2.5e+11;0.00354925;-0.00652722;-0.00574577
-2.5e+11;0.00356885;-0.00666614;0.00605965
-2e+11;0.00356885;-0.000929724;-0.00161579
-1.5e+11;0.00356885;-0.0298634;0.00289154
-1e+11;0.00356885;-0.0258774;0.0871668
-5e+10;0.00356885;-0.366777;-0.280392
0;0.00356885;7.0245e-13;0
5e+10;0.00356885;-0.366777;0.280392
1e+11;0.00356885;-0.0258774;-0.0871668
1.5e+11;0.00356885;-0.0298634;-0.00289154
2e+11;0.00356885;-0.000929724;0.00161579
2.5e+11;0.00356885;-0.00666614;-0.00605965
-2.5e+11;0.00358844;-0.00680138;0.00637355
-2e+11;0.00358844;-0.000550134;-0.00148198
-1.5e+11;0.00358844;-0.0300582;0.00265669
-1e+11;0.00358844;-0.0265288;0.0884518
-5e+10;0.00358844;-0.367089;-0.281917
0;0.00358844;1.05525e-13;0
5e+10;0.00358844;-0.367089;0.281917
1e+11;0.00358844;-0.0265288;-0.0884518
1.5e+11;0.00358844;-0.0300582;-0.00265669
2e+11;0.00358844;-0.000550134;0.00148198
2.5e+11;0.00358844;-0.00680138;-0.00637355
-2.5e+11;0.00360804;-0.00693314;0.00668732
-2e+11;0.00360804;-0.00016556;-0.00134626
-1.5e+11;0.00360804;-0.0302459;0.00241993
-1e+11;0.00360804;-0.0271812;0.0897369
-5e+10;0.00360804;-0.367389;-0.283445
0;0.00360804;-5.22447e-13;0
5e+10;0.00360804;-0.367389;0.283445
1e+11;0.00360804;-0.0271812;-0.0897369
1.5e+11;0.00360804;-0.0302459;-0.00241993
2e+11;0.00360804;-0.00016556;0.00134626
2.5e+11;0.00360804;-0.00693314;-0.00668732
-2.5e+11;0.00362764;-0.0070616;0.00700077
-2e+11;0.00362764;0.000223491;-0.00120866
-1.5e+11;0.00362764;-0.0304269;0.00218143
-1e+11;0.00362764;-0.0278348;0.0910219
-5e+10;0.00362764;-0.367677;-0.284975
0;0.00362764;1.81866e-13;0
5e+10;0.00362764;-0.367677;0.284975
1e+11;0.00362764;-0.0278348;-0.0910219
1.5e+11;0.00362764;-0.0304269;-0.00218143
2e+11;0.00362764;0.000223491;0.00120866
2.5e+11;0.00362764;-0.0070616;-0.00700077
-2.5e+11;0.00364724;-0.00718692;0.00731369
-2e+11;0.00364724;0.000616518;-0.00106918
-1.5e+11;0.00364724;-0.0306012;0.00194139
-1e+11;0.00364724;-0.0284897;0.0923065
-5e+10;0.00364724;-0.367955;-0.286507
0;0.00364724;-5.29916e-13;0
5e+10;0.00364724;-0.367955;0.286507
1e+11;0.00364724;-0.0284897;-0.0923065
1.5e+11;0.00364724;-0.0306012;-0.00194139
2e+11;0.00364724;0.000616518;0.00106918
2.5e+11;0.00364724;-0.00718692;-0.00731369
-2.5e+11;0.00366684;-0.00730921;0.00762586
-2e+11;0.00366684;0.00101301;-0.0009278
-1.5e+11;0.00366684;-0.030769;0.00169998
-1e+11;0.00366684;-0.0291461;0.0935906
-5e+10;0.00366684;-0.368221;-0.28804
0;0.00366684;-4.46274e-13;0
5e+10;0.00366684;-0.368221;0.28804
1e+11;0.00366684;-0.0291461;-0.0935906
1.5e+11;0.00366684;-0.030769;-0.00169998
2e+11;0.00366684;0.00101301;0.0009278
2.5e+11;0.00366684;-0.00730921;-0.00762586
-2.5e+11;0.00368643;-0.00742858;0.007937
-2e+11;0.00368643;0.00141243;-0.000784512
-1.5e+11;0.00368643;-0.0309305;0.00145743
-1e+11;0.00368643;-0.0298043;0.0948739
-5e+10;0.00368643;-0.368478;-0.289575
0;0.00368643;1.24234e-12;0
5e+10;0.00368643;-0.368478;0.289575
1e+11;0.00368643;-0.0298043;-0.0948739
1.5e+11;0.00368643;-0.0309305;-0.00145743
2e+11;0.00368643;0.00141243;0.000784512
2.5e+11;0.00368643;-0.00742858;-0.007937
-2.5e+11;0.00370603;-0.00754507;0.00824677
-2e+11;0.00370603;0.00181422;-0.000639275
-1.5e+11;0.00370603;-0.0310855;0.00121396
-1e+11;0.00370603;-0.0304642;0.0961558
-5e+10;0.00370603;-0.368725;-0.29111
0;0.00370603;3.47275e-13;0
5e+10;0.00370603;-0.368725;0.29111
1e+11;0.00370603;-0.0304642;-0.0961558
1.5e+11;0.00370603;-0.0310855;-0.00121396
2e+11;0.00370603;0.00181422;0.000639275
2.5e+11;0.00370603;-0.00754507;-0.00824677
-2.5e+11;0.00372563;-0.00765869;0.00855476
-2e+11;0.00372563;0.00221773;-0.000492027
-1.5e+11;0.00372563;-0.0312341;0.000969837
-1e+11;0.00372563;-0.0311262;0.0974361
-5e+10;0.00372563;-0.368963;-0.292645
0;0.00372563;3.94247e-14;0
5e+10;0.00372563;-0.368963;0.292645
1e+11;0.00372563;-0.0311262;-0.0974361
1.5e+11;0.00372563;-0.0312341;-0.000969837
2e+11;0.00372563;0.00221773;0.000492027
2.5e+11;0.00372563;-0.00765869;-0.00855476
-2.5e+11;0.00374523;-0.00776938;0.00886042
-2e+11;0.00374523;0.00262224;-0.000342676
-1.5e+11;0.00374523;-0.0313761;0.00072539
-1e+11;0.00374523;-0.0317903;0.098714
-5e+10;0.00374523;-0.369192;-0.29418
0;0.00374523;6.54958e-14;0
5e+10;0.00374523;-0.369192;0.29418
1e+11;0.00374523;-0.0317903;-0.098714
1.5e+11;0.00374523;-0.0313761;-0.00072539
2e+11;0.00374523;0.00262224;0.000342676
2.5e+11;0.00374523;-0.00776938;-0.00886042
-2.5e+11;0.00376483;-0.00787703;0.00916305
-2e+11;0.00376483;0.00302688;-0.000191088
-1.5e+11;0.00376483;-0.031511;0.000481013
-1e+11;0.00376483;-0.0324568;0.0999888
-5e+10;0.00376483;-0.369412;-0.295713
0;0.00376483;-1.18637e-12;0
5e+10;0.00376483;-0.369412;0.295713
1e+11;0.00376483;-0.0324568;-0.0999888
1.5e+11;0.00376483;-0.031511;-0.000481013
2e+11;0.00376483;0.00302688;0.000191088
2.5e+11;0.00376483;-0.00787703;-0.00916305
-2.5e+11;0.00378442;-0.00798139;0.00946173
-2e+11;0.00378442;0.00343058;-3.70742e-05
-1.5e+11;0.00378442;-0.0316385;0.000237202
-1e+11;0.00378442;-0.0331259;0.101259
-5e+10;0.00378442;-0.369625;-0.297244
0;0.00378442;-1.4314e-13;0
5e+10;0.00378442;-0.369625;0.297244
1e+11;0.00378442;-0.0331259;-0.101259
1.5e+11;0.00378442;-0.0316385;-0.000237202
2e+11;0.00378442;0.00343058;3.70742e-05
2.5e+11;0.00378442;-0.00798139;-0.00946173
-2.5e+11;0.00380402;-0.00808212;0.00975526
-2e+11;0.00380402;0.00383203;0.000119623
-1.5e+11;0.00380402;-0.0317576;-5.4141e-06
-1e+11;0.00380402;-0.0337978;0.102524
-5e+10;0.00380402;-0.36983;-0.298771
0;0.00380402;5.51794e-15;0
5e+10;0.00380402;-0.36983;0.298771
1e+11;0.00380402;-0.0337978;-0.102524
1.5e+11;0.00380402;-0.0317576;5.4141e-06
2e+11;0.00380402;0.00383203;-0.000119623
2.5e+11;0.00380402;-0.00808212;-0.00975526
-2.5e+11;0.00382362;-0.0081787;0.0100421
-2e+11;0.00382362;0.00422958;0.000279345
-1.5e+11;0.00382362;-0.0318674;-0.000246038
-1e+11;0.00382362;-0.0344726;0.103782
-5e+10;0.00382362;-0.370029;-0.300292
0;0.00382362;1.79151e-13;0
5e+10;0.00382362;-0.370029;0.300292
1e+11;0.00382362;-0.0344726;-0.103782
1.5e+11;0.00382362;-0.0318674;0.000246038
2e+11;0.00382362;0.00422958;-0.000279345
2.5e+11;0.00382362;-0.0081787;-0.0100421
-2.5e+11;0.00384322;-0.0082705;0.0103203
-2e+11;0.00384322;0.00462129;0.000442506
-1.5e+11;0.00384322;-0.0319664;-0.000483702
-1e+11;0.00384322;-0.0351508;0.105029
-5e+10;0.00384322;-0.370222;-0.301805
0;0.00384322;3.36424e-12;0
5e+10;0.00384322;-0.370222;0.301805
1e+11;0.00384322;-0.0351508;-0.105029
1.5e+11;0.00384322;-0.0319664;0.000483702
2e+11;0.00384322;0.00462129;-0.000442506
2.5e+11;0.00384322;-0.0082705;-0.0103203
-2.5e+11;0.00386282;-0.00835665;0.0105875
-2e+11;0.00386282;0.00500482;0.000609613
-1.5e+11;0.00386282;-0.0320531;-0.00071723
-1e+11;0.00386282;-0.0358324;0.106265
-5e+10;0.00386282;-0.370409;-0.303308
0;0.00386282;-5.08197e-13;0
5e+10;0.00386282;-0.370409;0.303308
1e+11;0.00386282;-0.0358324;-0.106265
1.5e+11;0.00386282;-0.0320531;0.00071723
2e+11;0.00386282;0.00500482;-0.000609613
2.5e+11;0.00386282;-0.00835665;-0.0105875
-2.5e+11;0.00388241;-0.00843612;0.0108408
-2e+11;0.00388241;0.00537736;0.00078128
-1.5e+11;0.00388241;-0.0321254;-0.000945212
-1e+11;0.00388241;-0.0365178;0.107484
-5e+10;0.00388241;-0.370593;-0.304797
0;0.00388241;-1.39401e-12;0
5e+10;0.00388241;-0.370593;0.304797
1e+11;0.00388241;-0.0365178;-0.107484
1.5e+11;0.00388241;-0.0321254;0.000945212
2e+11;0.00388241;0.00537736;-0.00078128
2.5e+11;0.00388241;-0.00843612;-0.0108408
-2.5e+11;0.00390201;-0.00850766;0.0110771
-2e+11;0.00390201;0.00573575;0.00095821
-1.5e+11;0.00390201;-0.0321808;-0.00116603
-1e+11;0.00390201;-0.0372072;0.108685
-5e+10;0.00390201;-0.370775;-0.306268
0;0.00390201;-5.49644e-13;0
5e+10;0.00390201;-0.370775;0.306268
1e+11;0.00390201;-0.0372072;-0.108685
1.5e+11;0.00390201;-0.0321808;0.00116603
2e+11;0.00390201;0.00573575;-0.00095821
2.5e+11;0.00390201;-0.00850766;-0.0110771
-2.5e+11;0.00392161;-0.00856998;0.0112929
-2e+11;0.00392161;0.00607662;0.00114115
-1.5e+11;0.00392161;-0.0322168;-0.00137796
-1e+11;0.00392161;-0.037901;0.109861
-5e+10;0.00392161;-0.370955;-0.307717
0;0.00392161;2.15258e-12;0
5e+10;0.00392161;-0.370955;0.307717
1e+11;0.00392161;-0.037901;-0.109861
1.5e+11;0.00392161;-0.0322168;0.00137796
2e+11;0.00392161;0.00607662;-0.00114115
2.5e+11;0.00392161;-0.00856998;-0.0112929
-2.5e+11;0.00394121;-0.00862178;0.0114847
-2e+11;0.00394121;0.00639672;0.00133079
-1.5e+11;0.00394121;-0.032231;-0.00157933
-1e+11;0.00394121;-0.0385992;0.111011
-5e+10;0.00394121;-0.371135;-0.309141
0;0.00394121;-4.43529e-13;0
5e+10;0.00394121;-0.371135;0.309141
1e+11;0.00394121;-0.0385992;-0.111011
1.5e+11;0.00394121;-0.032231;0.00157933
2e+11;0.00394121;0.00639672;-0.00133079
2.5e+11;0.00394121;-0.00862178;-0.0114847
-2.5e+11;0.00396081;-0.00866198;0.0116497
-2e+11;0.00396081;0.00669325;0.00152772
-1.5e+11;0.00396081;-0.0322213;-0.00176866
-1e+11;0.00396081;-0.0393019;0.112129
-5e+10;0.00396081;-0.371316;-0.310536
0;0.00396081;-2.80639e-13;0
5e+10;0.00396081;-0.371316;0.310536
1e+11;0.00396081;-0.0393019;-0.112129
